,text,label,np
105,MUMBAI: Maharashtra reported 5 092 new coronavirus positive cases on Sunday  which pushed the state's overall infection count to 17 19 858  the health department said. As the virus claimed 110 more lives  the death toll went up to 45 250  it said. A total of 8 232 patients were discharged during the day that took the recovery count further to 15 77 322  the department said in a statement. Maharashtra's recovery rate is now 91.71 per cent  while the fatality rate is 2.63 per cent. There are 96 372 active cases in the state at present. As many as 94 40 535 people have been tested across the state so far. Of these  62 004 tests were conducted on Sunday  the statement said. The Mumbai Metropolitan Region (MMR)  which comprises Mumbai city and its satellite townships  recorded 1 771 cases and 40 deaths during the day. With this  the case count in MMR reached 5 96 523 and the death toll went up to 18 056. Mumbai city reported 1 003 new cases and 23 deaths on Sunday  which pushed its tally to 2 64 545 and fatality count to 10 445. Nashik city reported 185 cases during the day  Pune city 216  Pimpri Chinchwad 111  Aurangabad city 104 and Nagpur city 378 cases. Of the 110 deaths recorded on Sunday  60 were from the last 48 hours. Maharashtra's coronavirus figures are as follows: Positive cases 17 19 858  death toll 45 240  recoveries 15 77 322  active cases 96 372 and people tested so far 94 40 535. ,pune,toi
106,"MUMBAI: Maharashtra chief minister Uddhav Thackeray on Sunday hinted at reopening of places of religious worship  saying a standard operating procedure for avoiding crowds and ensuring physical distancing there will be drafted after Diwali. In a webcast  Thackeray said he is getting flak for going slow on reopening of places of religious worship. I am ready for brickbats if it ensures good health and safety of citizens. How to avoid crowds and ensure physical distancing in places of worship will be worked out and a standard operating procedure will be drafted after Diwali. ""We are so involved in offering prayers and may neglect Covid-19 safety protocols. What if a coronavirus positive person infects senior citizens from our families who visit the places of worship he said. Thackeray said wearing of masks will be mandatory in places of worship. He also appealed people to avoid bursting firecrackers in public places. ""I don't want to enforce a ban. Let us have faith and trust in each other "" he said. He said Delhi is seeing a surge in coronavirus cases  adding it is said pollution was the cause. ""Let us have self control and restrain from bursting firecrackers which will lead to pollution. Let us not waste nine months' of hard work against the pandemic during four days of Diwali celebrations "" he said. """,pune,toi
107,"AURANGABAD: Water stock in major dams of the Marathwada region in Maharashtra is currently 14 per cent more as compared to last year  officials said on Sunday. The irrigation department is expecting an increase in the irrigated land area and revenue this year as the reservoirs have good water stock  an official told PTI. The Marathwada region comprises Aurangabad  Beed  Hingoli  Jalna  Latur  Nanded  Osmanabad and Parbhani districts. According to a report of the irrigation department released on Sunday  the water stock in nine dams of the region is 5 493.92 MCM (million cubic metres)  which is 98.98 per cent of their total storage capacity. The water stock in these projects last year on this date was 84.03 per cent  the report said. As of now  there is 100 per cent water stock in Jayakwadi dam (in Aurangabad)  one of the biggest reservoirs in the region  Majalgaon dam (Beed)  Yeldari (Hingoli)  Nimna Manar (Nanded) and Nimna Dudhana (Parbhani). Besides  the Siddheshwar dam (Hingoli) has 99.8 per cent stock  followed by Nimna Terna (Osmanabad)-98.46 per cent and Sina Kolegaon (Osmanabad)-95.39 per cent  the report said. On this day last year  the Manjara and Sina Kolegaon dams had no water stock  while in Nimna Terna it was 35.07 per cent  Siddheshwar 22.91 per cent and Nimn Dudhana 11.63 per cent  it said. Recently  two gates of Beed-based Manjara dam  which is the prime source of water for Latur city  were opened and water was discharged due to heavy inflow after rains. When contacted  Jayakwadi dam's executive engineer Rajendra Kale told PTI that many of the reservoirs in the region are filled up to nearly full capacity. This year  we can expect a rise in the irrigated land area as well as revenue generated from it. Last year  we recovered Rs 27 crore as revenue  this year we can expect it to go beyond Rs 30 crore "" he said. Aurangabad-based water conservation expert Pradeep Purandare said there could be a rise in sugarcane cultivation this year due to heavy rains. However  due to water losses in canals  the stock discharged from dams is less likely to reach the desired land areas for irrigation  he added. """,pune,toi
108,Himanshu Lamba (19) of Manjri is thrilled he would be celebrating Diwali with his grandparents after a long time. Papiya Bhattacharjee of Balewadi and Nupur Gupta of Undri plan to celebrate the festival of lights with simple decorations and homemade dishes. “Preparations for Diwali have already begun. The entire family is busy with house cleaning. After a long time  I would be celebrating Diwali with my grandparents. I’m excited  though due to safety concerns  we won’t be able to visit our near and dear ones ” said Lamba. “Apart from earthen diyas  lights and rangolis  I usually use flowers to decorate the house. However  this year I have planted flower saplings in my balcony. Additionally  as we could not make a trip to my hometown Alwar  I would be preparing annakoot for my daughter  a traditional dish made up of seasonal vegetables  well-cooked bajra and kadhi  which is made during this time in various parts of Rajasthan ” said Gupta. She feels due to safety restrictions  the festival will lack its usual fun. “Traditionally  there is Diwali Milan in North India. Here also  we visit our friends and neighbours. This time we will be wishing and greeting them on video calls ” said Gupta. “Celebrations at home will be humble  with homemade delicacies. We purchased our Diwali necessities from small vendors ” said Bhattacharjee. For Bhavesh Keswani  Diwali traditions include worshipping ‘Hatadi’ or hat  a structure made up of clay. “Places of business are worshipped during Diwali and in our community  we worship the ‘Hatadi’. Apart from that  we have a space decorated for Laxmi puja ” he said. Keswani’s family has a home appliance showroom  which has been seeing high footfall in the festival season. Animal activists Prachi Sharma and Elspeth Chen are hoping this Diwali is better for street animals. “We generally feed them extra so that they go into deep slumber and are not disturbed by the loud noise. I run a boarding for pets and usually we get full occupancy in Diwali as people go to their native places. I was expecting people would celebrate at home this time but we still have pet occupants… Our animal volunteers are prepared to attend to distress calls ” said Chen. “Some people are still lighting up fireworks. I am worried pets as well as street animals will not have any respite ” said Sharma. Pune Kalibari Pune Kalibari’s Kali Puja this time will be kept simple. “It will be a simple temple pujo and ghot pujo. For our patrons we will have a live telecast  so that they can experience it at home. We also have made arrangements for devotees interested to book bhog online ” said Anup Dutta  general secretary at Kalibari. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
109,The ORGANISERS of Pulotsava  the week-long cultural festival held in the city in memory of Marathi author Pu La Deshpande  have decided to cancel this year’s event  which would have fallen on the 101st birth anniversary of the late author. Instead of organising an online session  they will organiser a better multicity event next year  the organisers said. Satish Jakatdar and Virendra Chitra of Ashay Film and Sanskrutik Club  which organises the festival every year  said a much bigger festival will be held between June 12 and November 8 next year in 15 different cities. “There were suggestions that the Pulotsava should be organised online. But since audience members are generally more eager to appreciate and enjoy live performances  we decided against it ” said Jakatdar. Google Doodle: Who is Purushottam Laxman Deshpande? Last year  a travelling festival was organized in 20 cities across India and 30 cities across the world to mark the birth centenary of Deshpande. On Sunday  a bibliography of Pu La’s works was made available on sites.google.com/view/pldeshpandebibliography to literature enthusiasts  which includes literary works by Pu La  translations of his works  books written on him as well as audio-visual content linked to the author. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
110,Pimpri Chinchwad police have arrested eight persons  including engineers  in connection with theft of money from several ATMs  and recovered Rs 72.1 lakh cash along with documents pertaining to purchase of property and gold worth Rs 22 lakh from them. Police identified the accused as Manoj Uttam Suryawanshi (30) of Pimpri  Kiran Bhanudar Kolte (35) of Chikhali  Mahesh Anand Devnikar (30) of Katraj  Sagar Popat Tavare (31) of Baramati  Tushar Kundalik Chandgude (25) of Baramati  Shankar Balasaheb Gaikwad (31) of Purandar  Ashish alias Sonya Bhalerao (22) of Chinchwad and Narsingh Madhav Dhumal of Latur. Police said most of the accused are well educated and worked as engineers for a well-known company providing services related to ATM operations. A press release issued on Sunday by the crime branch of Pimpri Chinchwad police said some persons opened four ATM machines in Dighi using duplicate keys and stole cash  CPU and its lock on September 24 this year. Two crime branch teams led by senior police inspector Shankar Babar began a probe into the matter. During investigation  acting on a tip-off to assistant police inspector Satish Kamble  police nabbed Suryawanshi and Kolte on October 7. The probe confirmed they had allegedly stolen money from ATMs with the help of accomplices. Police seized Rs 66.10 lakh cash and a motorcycle from them. They also recovered documents regarding gold worth Rs 10 lakh that Suryawanshi had allegedly purchased using stolen money and then took a loan from a finance company by mortgaging it. Police also recovered documents regarding payment of Rs 12 lakh made by Kolte for buying an apartment. During further investigation  police arrested Devnikar  Tavare  Chandgude  Gaikwad and Bhalerao  who had allegedly used cash worth Rs 7 lakh stolen from ATMs for buying motorcycles and for farming  marriage celebration and hospital charges. Police also arrested Dhumal and recovered Rs 5.5 lakh cash from him. Police said Suryawanshi and a few other accused worked as engineers for a company providing ATM services  while Dhumal was a company employee who loaded cash in ATMs. “The accused knew each other as most of them worked together. They planned and committed thefts from ATMs of various banks ” said Babar. Police have so far confirmed their involvement in seven offences of theft of money from ATMs in the jurisdictions of Wakad  Talegaon Dabhade  Dehuroad  Chakan  Nigdi  Pimpri  Dighi police stations. Police said Chandgude had been arrested previously by Pune Rural police for tampering with an ATM machine. Modus operandi Police investigation revealed that while stealing money from ATMs  the accused used methods like tampering the ATM lock  stealing pin codes of ATMs  conspiring with staffers who load cash in ATMs  open ATMs with duplicate keys and then steal the CPU and lock of cash box  cover the CCTV cameras inside ATMs by sticking black tapes on it  use motorcycle with bogus number plates and not use cellphones while committing crimes. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
111,Sugar millers in Maharashtra seem to be divided on the question of how to pay the Fair and Remunerative Price (FRP) to farmers for cane procured from them this season. While a few millers in Kolhapur district have already made an announcement about paying the FRP at one go  majority of other millers in the state have decided to pay the FRP in two or three installments. The Sugarcane Control Order 1966 mandates payment of FRP within 14 days of cane delivery. Millers  however  have the option of entering into an agreement with farmers  which would allow them to pay the government-mandated FRP in installments. Late payment of FRP also entails an interest of 15 per cent. While this provision is not new  it has hardly been used in Maharashtra. During the 2014-2015 season  Shiv Sena leader Prahlad Ingole had moved the Aurangabad bench of the Bombay High Court against 20 sugar mills in Nanded division  which had not paid the FRP. Ingole’s plea sought to make the mills pay the FRP plus the interest on late payment. Following this order  sugar millers have started inking agreements with farmers about payment of FRP in three installments. This clause in included in the cane registration form  which farmers sign at the start of the season  when they pledge to sell their cane to the mills. Last season  the then sugar commissioner Saurabh Rao had asked mills to ink separate agreements with their farmers about part payment of FRP. Meanwhile  in a meeting chaired by Kolhapur’s Guardian Minister Satej Patil  a few mills  including the one controlled by Rural Development Minister Hassan Mushrif  have agreed to pay the FRP in one installment for the current season. This has been the demand of farmer’s unions as well as farmer leader Raju Shetti of the Swabhimani Shetkari Sanghtana. This announcement  however  has not gone down well with most millers  with the neighbouring millers of Sangli district refusing to toe the line. Speaking to The Indian Express  millers from the district said that given the sluggish sales  it was not possible to pay the FRP at one go. “Financial constraints have forced us to enter into agreements with farmers for part payment of FRP. The law allows us to do so ” said a miller from Sangli. The announcement by a few millers  about paying the FRP in one installment  has not recieved much support from other mills  who said they will continue paying as per their agreements. At the start of the season  sugar mills generate capital by pledging their sugar stock with banks. On their part  banks provide capital in the form of 85 per cent of the sugar valuation  which at present is Rs 3 100 per quintal. “So  Rs 2 635 is made available in terms of working capital ” said a miller from Marathwada. Other than the FRP  this has to account for conversion cost (Rs 700  which includes expenses like chemicals  salaries  jute bags etc)  leaving Rs 1 400 available for FRP payment. Cogeneration as well as ethanol generates around Rs 300 extra  so the maximum mills can afford to pay is Rs 1 700. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
112,The recent ‘unlocking’ of cinema halls and theatres in Pune may not lead to a flurry of shows and screenings anytime soon  with many of them opting to stay shut right now for a variety of reasons. With refurbishments underway  stage performances yet to be curated and Diwali season round the corner  Pune residents will not be able to enjoy a new play or new movie for some time. “Theatres had been closed for over eight months. Although we welcome the unlock decision… our theatre hall is currently under renovation and we are expecting to be ready by mid-December. We need to prepare the premises in adherence to safety regulations ” said Harshad Rajpathak  theatre manager of Jyotsna Bhole Sabhagruha in Shukrawar Peth. Rajpathak said theatre halls Jyotsna Bhole Sabhagruha and Sudarshan Rangmanch  under the Maharashtra Cultural Centre  have decided that theatre groups can perform free of cost provided there is no ticket charge for the audience. “While the doors of our theatre are open  we have decided to take inquiries from theatre and performance groups only after December 1. We are still holding back as Diwali is around the corner and people will be celebrating… and there can be a possible surge in cases…. ” said Shubhangi Damle  joint secretary at Sudarshan Rangmanch in Shaniwar Peth. Popular performance venues Jawaharlal Nehru Memorial Hall in Camp and Bharat Ratna Pandit Bhimsen Joshi Kalamandir in Aundh  on the other hand  have decided to stay closed until there is a vaccine against coronavirus. “We are utilising the time to work on the hall space and prepare it according to the SOPs ” said Vikas Thanwal  theatre manager at Bhimsen Joshi Kalamandir. For Dramalay School of Acting and Theatre Performance  the prospective reopening period has shifted to the month of January. “Considering the well- being of all our theatre participants  we shall not be opening until next year. However  we will be organising our very first online Karandak competition for local theatre groups in December  where the audience can view and vote for their favourite under the oeople’s choice category  from the safety of their homes ” said Vikrant Mahalle  director at Dramalay. Abhijeet Choudhary  director of Swatantra Theatre  said they are still apprehensive about bookings and shows. He further explained that due to the months-long lockdown  a lot of preparations were needed before reopning. “Although the decision is an optimistic one in such times  drama groups and companies need adequate time before they can put on a new show for the audience. Additionally  much backstage work is involved in each show  so even if we begin  we will need time for rehearsals and preparation of the set ” he said. For multiplexes like E-Square and City Pride  lack of new films as well as inadequate preparatory time will delay reopening. “We are yet to prepare cinema halls and work on sanitation… firstly  we will have to gather our team… then  lack of content might compel us to screen old releases as has been happening in other states ” said Prakash Chaphalkar  secretary of the Multiplex Association of India and owner of City Pride Multiplexes. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
113,A major fire broke out in a chemical company at the Bhosari Industrial Estate on Saturday afternoon. No casualties were reported in the incident. Fire brigade teams brought the situation under control after a nearly five-hour operation. Kiran Gawade  chief fire officer  Pimpri-Chinchwad Fire Brigade  said the blaze was reported around 12.30 pm at the Usha company located in the industrial estate in Bhosari. “It is suspected that the fire was caused due to a short-circuit on the first floor of the company… On receiving information  14 fire tenders of Pimpri-Chinchwad Fire Brigade  PMRDA  MIDC and some private companies reached the spot. It took nearly three hours to extinguish the fire. Then the cooling operation was carried out for about two hours. No casualties were reported ” said Gawade. According to the fire brigade  there were chemicals used for paints at the company that was gutted. Fire spread over a wide area on the company’s premises while flames and huge smoke coming out of it caused a panic-like situation in the area for a brief period. A police team was also deployed to prevent crowding. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
114,Three scientists from the Indian Institute of Science  Education and Research (IISER) – Pune have been selected for the SwarnaJayanti Fellowships 2019 – 2020. Angshuman Nag of Chemical Science  Anup Biswas from Mathematical Science and Rejish Nath of Physical Science are among the 21 young scientists selected for the fellowship  which comprises a five-year project grant worth Rs 5 lakh  in addition to Rs 25 000 awarded each month. Biswas works on control theory  probability and controlled diffusion. Nag’s group is involved in developing functional inorganic materials using solution processed semiconductor nanocrystal modules. Nath’s team works on quantum optics and condensed matter physics. The awardees  announced by the Department of Science and Technology (DST) on Saturday  include many scientists from IISERs  IITs  Indian Institute of Science (IISc) and Tata Institute of Fundamental Research (TIFR). DST constituted the fellowship in 1997 to commemorate the golden jubilee of India’s independence. Contributions of researchers from the fields of engineering  physics  chemistry  mathematics  and Earth and life sciences are considered for this fellowship. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
115,Pune City Police Crime Branch has checked 97 hotels in the last two days and lodged cases against 12 for allegedly operating beyond the time limits set by the government. Press release issued by the Crime Branch on Saturday stated that hotels and establishments in the jurisdictions of Ware Malawi  Ankara  Kothrud  Deccan  Lashkar  Bundgarden  Koregaon Park  Bharati Vidyapeeth  Chatrushringi  Yerwada  Wanavdi  Hadapsar and Mundhwa police station were inspected. Action was taken against hotels found open even after the prescribed time schedule. Meanwhile  Crime Branch sleuths also raided as many as 11 matka dens in different parts of the city and arrested 38 persons and seized cash and gambling material worth Rs 48 755 between November 4 and 6. Police also busted illegal liquor dens in Warje  Chaturshringi  Khadki  Hadapsar and Wanavdi areas and arrested seven persons in as many cases with seizure of 454 litre of illegal country liquor worth Rs 35 625. Police have also arrested 11 persons from different parts of the city for allegedly selling banned gutkha products and seized material worth Rs 14.2 lakh from the accused. Two persons were also arrested in the jurisdiction of Swargate police station with possession of 1 351 grams of marijuana. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
116,A man in Maharashtra’s Pimpri Chinchwad has been arrested on charges of attempt to murder after he tried to evade a fine by driving off with a traffic policeman on the bonnet of his car. Constable Aabasaheb Sawant sustained serious injuries in the incident on Thursday. Sawant had been tasked with taking action against those not wearing masks when he saw a vehicle approach. “I saw from a distance that the driver was not wearing a mask. Because there was a fellow passenger  he was liable for fine and so I signalled him to stop. He continued driving towards me… The car hit me on the knee… to avoid coming under the wheel I threw myself on the bonnet ” Sawant said. The driver  identified as Yuvraj Hanuvate (49)  was nabbed by bystanders. Home Minister Anil Deshmukh tweeted saying  “This incident is condemnable and the police have arrested the driver… Such behaviour with the police will never be tolerated…” 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
117,The Pimpri-Chinchwad Police Commissionerate  which is operating from a rented site and searching for a place of its own  has received a rejection slip from the Pimpri-Chinchwad Newtownship Development Authority (PCNTDA)  known as Pradhikaran  from which it had sought 10-acre land. “The police commissionerate had sought 10-acre land of the over 40-acre land at Wakad. We have told them that we can’t allot the land to the police commissionerate as it is reserved for public amenities and housing plan ” PCNTDA CEO Bansi Gawli told The Indian Express on Friday. However  in a letter to PCNTDA  PCMC corporator Seema Savale has alleged that since the Authority was trying to “pass on the prime piece of land to a builder”  it has rejected the proposal from the police commissionerate. “The land at Wakad measures 40 to 50 acres. Its market worth is Rs 800 crore. One builder has sought the land with 4 FSI. At one of its meeting  Pradhikaran has debated giving 2.5 FSI to the builder  which means the land will be worth more than Rs 2 000 crore ” alleged Savale  adding that the builder is being given the plot on PPP (public private partnership) basis. Savale said the concerned plot of land was notified in 1972. “… For nearly 50 years  Pradhikaran has not done anything on the land… now  it is trying to sell off the land for commercial purposes ” she said. Gawli  however  said he has no knowledge of any deal being struck with any builder. “…we don’t have the power to sell the land in our possession. It is done through auction and after directions from the state government ” he said. Savale alleged that negotiations for passing on the prime plot — located from Kalewadi Phata to Kaspate Vasti — to the builder have been underway since 2018. “Several meetings have been held between government officials and Pradhikaran officials. At one such meeting of Pradhikaran  this issue was debated by the members ” she alleged. Pimpri-Chinchwad Police Commissioner Krishna Prakash told The Indian Express ”We had approached Pradhikaran for alloting the Wakad land to us  for setting up our own commissionerate. We had also held a meeting with Pradhikaran officials. They had told us that the plot is reserved for public purposes but we are yet to hear from them officially… that they have rejected our proposal…”. “We need our own building for… planning and effective functioning. Also  many of our officers stay in rented flats. If we get the land  we will be able to set up our own commissionerate and staff quarters for our senior officers ” he said. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
118,Cold conditions prevailed over many places in Maharashtra  including Pune  on Friday with Vidarbha reporting a sharp drop in minimum temperature. Pune recorded 13.8 degrees Celsius and windy conditions made the day cooler than usual. Night temperatures will hover close to 15 degrees Celsius in the city till November 12  as per the India Meteorological Department (IMD) forecast. Minimum temperatures recorded in Vidarbha  South Konkan-Goa  North Madhya Maharashtra on Friday slipped by more than five degrees below normal. Chandrapur recorded 11.6 degrees Celsius to remain the coolest city in the state on the day. Some of the coolest places were Gondia (12 degrees Celsius)  Yavatmal (12.5 degrees)  Amravati (13.3 degrees)  Wardha (14 degrees) and Satara (14.9 degrees). Officials at the IMD said dry but cold weather days were ahead for the state till the middle of next week. “There are clear sky conditions available  which is allowing appropriate heating and its escape during the night. The minimum temperatures over Vidarbha  Madhya Maharashtra and parts of Marathwada will remain marginally below normal in the next four days ” said an official from Regional Meteorological Centre  Mumbai. Northern plains have been experiencing cold set-in during this week  and cold winds have been reaching lower latitudes till Madhya Pradesh and northern Maharashtra. Delhi  Ambala  Ludhiana and neighbouring areas in Punjab and Harayana recorded night temperatures close to 11 degrees Celsius. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
119,The 37-year-old woman from a village in Shirur taluka  who was blinded in one eye while resisting an unidentified man’s molestation attempt  has also lost vision in her second eye. The incident took place in a village in Shirur taluka of Pune district late on Tuesday  when the woman had stepped out of her house to answer nature’s call. An unidentified person tried to molest her and when she tried to stop him  he inflicted injuries on both her eyes. Meanwhile  Pune Rural Police said they have footage from a security camera  in which two suspects can be seen. While one of them was detained on Thursday  a manhunt has been launched for the second suspect  who is believed to be the main perpetrator. A senior officer from Pune Rural police said multiple teams from Shirur police station and the local crime branch were working on various leads to arrest the main suspect  who is on the run. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
120,A 13-year-old boy has been booked for allegedly sexually abusing two boys  aged seven and eight  who live in his neighbourhood. The incident took place in Pune city on Wednesday evening. A senior police officer said that the three children know each other as they were neighbours and the 13-year-old had called the other two to his house to play. The officer said that a witness saw the boy sexually abusing the two others and stopped him. While parents of one of the victims were informed about the act by someone in the neighbourhood  the second child told his parents about the abuse. The parents of both the children then approached police and after primary verification  a case under Protection of Children from Sexual Offences Act was registered against the 13-year-old. The police officer said the boy will be produced before the Juvenile Justice Board on Saturday for further legal proceedings but till then  he will remain in his parents’ custody. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
121,The Maharashtra government on Friday approved transfer of 7.14 hectares in Shivajinagar from the Dairy Development department to the Pune Metropolitan Region Development Authority (PMRDA)  for the Metro rail project from Hinjewadi to Shivajinagar. The Dairy Development department has nearly 12.22 hectares of land in Shivajinagar and the PMRDA had sought 7.14 hectares of that  alongside the Mumbai-Pune highway  stated a government resolution. In return  the PMRDA will reconstruct some buildings in the area for the Dairy Development Department. “PMRDA will have to construct a dairy with a capacity to store 50 000 litres of milk every day  a new administrative building and staff quarters at a cost of Rs 88.85 crore as per the plan submitted by the department ” said a PMRDA officer. While the PMRDA is developing the Metro rail route from Hinjewadi to Shivainagar  Maha-Metro is building the other two Metro routes in Pune  from Vanaz to Ramwadi and from Pimpri-Chinchwad to Swargate. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
122,Doctors at National Institute of Ophthalmology (NIO) have treated a rare eye disorder called Coats’ disease  diagnosed in a three-year-old boy from Pune. The boy’s parents observed a squint and a yellow glow that seemed like an abnormal reflection from his eye. The couple consulted several ophthalmologists and found out that their son had diminished vision. Doctors at National Institute of Ophthalmology (NIO) diagnosed him with Coats’ disease  which has an incidence of one in a lakh. The disease involves abnormal development of blood vessels in the retina  in which retinal capillaries break open and leak fluid causing partial or complete detachment of the retina  leading to decreased vision or blindness in the affected eye. Dr Aditya Kelkar  director of NIO  said there were different stages of the disease where the patient’s eye could eventually shrink and lead to vision loss. “The child was brought to us three months ago ” Dr Kelkar said  adding that in early stages  abnormal blood vessels are detected and  at later stages  risk of retinal detachment grows as fluid accumulates along with increased chances of development of cataract or phthisis bulbi. The exact cause  however  was not known but early intervention might help save vision  Dr Kelkar said. He also said keeping this in mind  it was decided to operate upon the child  and with an external sclerotomy  the fluid was drained following which the retina settled. Also  the anomalous blood vessels were treated with cryopexy  he said  adding that during the post-operative period  the retina was well settled with no recurrence of retinal detachment. “With timely intervention  we could help preserve the visual potential of the affected eye from further deterioration ” he said. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
123,The Yellow Ribbon NGO Fair (YRNF)  one of the biggest shopping festivals in Pune  is being held online from November 1 to November 8  in light of the preventive measures against Covid-19. The fair gives a platform to many NGOs  farmers  artisans and self-help groups (SHGs) to showcase and sell their products. Owing to the pandemic  participants of the fair have been finding it difficult to sell their products and earn their livelihood. Most of them are not digitally equipped to manage online platforms. Keeping this in mind  Ishanya Foundation helped them in the process of getting listed online and promoting their products during the fair. Speaking about the 13th edition  Parul Mehta  managing trustee  Ishanya Foundation  said  “Our commitment to this cause has been unflinching for over a dozen years now  and we did not want to miss out this year…” The fair will be formally open to customers on Creaticity’s online platform  creaticityonline.com. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
124,Even as Maharashtra’s school Education Minister Varsha Gaikwad said on Friday that the state is considering reopening schools after November 23 for students of Class IX to XII  most parents are wary of the risks involved in classes that require physical presence of students during a pandemic. While the minister did specify that parent’s consent is mandatory  many parents said they preferred the online education mode to classroom lectures due to the threat of Covid-19 infection. “Given a choice  I don’t want to send my son to school this year. He is in Class IX so his board exams are next year… I think he can still catch up. While there were initial hiccups  now the rhythm of online classes has set in. Besides  I choose his safety over marks ” said Sunita Gupta  a resident of Undri. Scores of parents like Gupta  who heard Gaikwad’s announcement on Friday  said they were unwilling to take the risk. “While we understand that this is a crucial year for our children and that’s why they have decided to hold classes from Class IX to XII  but is the risk to our children lesser than that to younger children  or are their lives not as precious? Once the vaccine comes in  it’s fine… but why now? The online classroom lectures are going just fine and so are coaching classes. In fact  now we can keep a tab on them  even I am keeping myself abreast of his syllabus and progress so I don’t see the need for classroom lectures  ” said Usha Vaidya  whose son Abir studies in Class X. Another concern that parents have is the division of teaching staff between online and offline classes. “Currently  all teachers are engaged in online teaching. When they resume classroom teaching  how will they divide the manpower… because subject teachers are specialised. I think some challenge lies ahead for schools as they would have to offer both online and offline classroom lectures  because many parents will refuse to send their children to school  ” said Neelima Mukherjee  parent of a Class IX student. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlines For all the latest Pune News  download Indian Express App. ,pune,ie
